-1.64,0.205,5.35,0.519,1
-1.59,0.288,6.43,-0.103,1
-1.24,0.456,4.14,1.31,1
-1.47,0.264,5.83,-0.38,1
-1.15,0.263,3.67,0.567,1
-1.33,0.442,6.97,1.25,1
-0.484,0.362,5.4,0.732,1
-1.63,0.22,4.85,0.921,1
-1.09,0.177,5.82,0.993,1
-1.74,0.326,4.93,0.547,1
-1.42,0.428,4.23,1.4,1
-1.6,0.319,3.17,-0.212,1
-1.22,0.354,5.51,0.624,1
-1.81,0.445,4.78,1.59,1
-1.66,0.323,5.24,0.332,1
-2.05,0.346,5.2,-0.0656,1
-1.85,0.431,5.71,0.364,1
-1.46,0.237,4.65,0.844,1
-1.21,0.236,6.93,1.53,1
-1.42,0.305,5.02,0.834,1
-1.64,0.35,4.02,1.15,1
-1.1,0.395,4.07,1.89,1
-1.76,0.148,4.83,1.8,1
-2.33,0.434,4.57,0.863,1
-1.75,0.19,5.24,1.27,1
-0.507,0.307,4.86,-0.0699,1
-1.61,0.332,4.76,1.19,1
-1.6,0.565,5.02,0.747,1
-1.27,0.463,4.95,0.859,1
-1.13,0.123,7.34,0.994,1
-1.1,0.336,5.9,1.37,1
-2,0.344,5.56,1.26,1
-1.72,0.329,3.68,1.6,1
-1.46,0.384,4.21,1.4,1
-1.45,0.232,3.94,0.616,1
-1.54,0.199,5.25,0.893,1
-2.06,0.304,4.37,0.993,1
-1.09,0.0597,6.83,0.251,1
-1.04,0.0252,4.35,0.751,1
-1.71,0.217,6.48,0.878,1
-2.02,0.306,6.75,1.56,1
-1.81,0.195,4.76,1.15,1
-1.6,0.326,5.59,1.27,1
-1.69,0.103,4.52,1.62,1
-1.6,0.565,5.02,0.747,1
-1.48,0.252,3.91,0.967,1
-1.08,0.3,3.58,0.303,1
-1.26,0.128,5.48,0.823,1
-2.08,0.287,5.93,0.618,1
-1.62,0.464,3.66,1.21,1
-1.29,0.179,5.04,1.96,1
-1.93,0.258,4.92,1.01,1
-2.01,0.333,3.67,1.58,1
-1.75,0.19,5.24,1.27,1
-1.7,0.378,3.77,0.846,1
-1.18,0.354,6.13,1.44,1
-0.889,0.201,3.46,0.686,1
-1.36,0.343,5.45,1.38,1
-1.12,0.31,4.03,0.303,1
-1.61,0.188,6.41,-0.122,1
-1.73,0.361,4.03,0.533,1
-1.61,0.379,6.2,1.13,1
-1.41,0.492,5.29,0.681,1
-1.8,0.225,3.52,0.55,1
-0.69,0.37,6.16,1.26,1
-1.63,0.0635,6.14,1.1,1
-2.32,0.265,6.75,0.573,1
-1.19,0.23,3.78,1.16,1
-1.09,0.325,5.08,2.56,1
-0.815,0.39,4.84,1.53,1
-2.29,0.265,4.55,-0.302,1
-1.94,0.224,4,1.37,1
-1.73,0.273,4.75,0.913,1
-1.24,0.316,3.55,1.93,1
-1.6,0.324,3.09,0.618,1
-1.55,0.207,4.97,1.15,1
-1.66,0.364,5.73,0.483,1
-1.51,0.214,4.86,1.23,1
-0.904,0.491,4.97,0.675,1
-1.8,0.262,5.45,0.85,1
-1.21,0.505,6.74,0.48,1
-1.95,0.31,4.89,0.0804,1
-1.54,0.287,5.07,0.84,1
-1.99,0.331,6.42,-0.344,1
-1.27,0.26,4.62,1.29,1
-1.41,0.245,6.48,1.09,1
-1.88,0.39,5.21,0.723,1
-1.07,0.327,5.95,0.127,1
-1.86,0.285,5.55,-0.166,1
-1.81,0.311,4.27,1.17,1
-1.53,0.0896,2.91,1.08,1
-2.2,0.331,2.6,0.125,1
-1.64,0.36,6.32,0.459,1
-1.83,0.351,4.28,0.623,1
-1.54,0.374,3.8,1.66,1
-1.28,0.147,4.65,0.509,1
-1.28,0.319,5.63,1.1,1
-1.93,0.412,6.15,0.612,1
-1.09,0.289,3.69,1.47,1
-1.23,0.0888,5.25,1.01,1
-1.17,0.294,5.21,1.98,1
-2.18,0.262,5.15,1.28,1
-0.819,0.156,5.45,1.33,1
-1.18,0.354,6.13,1.44,1
-1.54,0.286,4.48,0.104,1
-1.39,0.339,4.28,0.852,1
-0.843,0.187,5.32,0.795,1
-1.03,0.242,4.48,0.701,1
-1.26,0.326,4.41,0.638,1
-1.7,0.445,5.14,1.19,1
-2.02,0.308,5.01,0.939,1
-1.49,0.27,5.65,1.04,1
-1.62,0.259,6.4,1.54,1
-1.67,0.284,3.37,1.54,1
-1.36,0.289,4.09,0.754,1
-1.91,0.196,4.47,1.37,1
-1.82,0.269,4,0.852,1
-0.95,0.184,5.9,1.08,1
-1.58,0.474,5.34,-0.314,1
-1.51,0.397,5.1,1.3,1
-1.3,0.389,4.03,0.776,1
-1.19,0.285,4.52,1.09,1
-1.39,0.309,6.79,0.558,1
-1.07,0.482,4.35,1.82,1
-1.04,0.262,6.82,1.49,1
-1.95,0.0967,4.95,0.88,1
-1.11,0.407,6.41,1.15,1
-2.27,0.464,4.71,1.73,1
-1.58,0.392,5.25,1.3,1
-2.03,0.445,2.71,1.29,1
-1.78,0.336,6.06,0.306,1
-1.01,0.327,4.76,1.21,1
-0.607,0.396,4.5,1.09,1
-1.23,0.249,4.8,0.16,1
-1.91,0.334,3.78,0.954,1
-1.62,0.0717,2.36,2.12,1
-1.54,0.275,3.39,0.865,1
-1.15,0.377,6.41,0.812,1
-1.83,0.396,5.89,0.197,1
-1.36,0.371,5.5,0.566,1
-0.841,0.277,5.3,2.23,1
-1.5,0.419,5.88,0.631,1
-2.13,0.222,5.49,0.642,1
-1.75,0.2,4.63,1.28,1
-2.22,0.0401,5.68,2.16,1
-1.91,0.384,5.18,0.744,1
-1.87,0.125,4.44,1.66,1
-0.786,0.346,5.3,1.11,1
-1.82,0.288,5.3,0.532,1
-0.676,0.179,4.64,1.22,1
-1.29,0.371,5.88,1.65,1
-2.83,0.335,3.89,1.36,1
-1.67,0.333,4.42,0.916,1
-2.31,0.218,3.96,0.576,1
-1.54,0.393,4.46,1.55,1
-1.9,0.394,3.01,1.65,1
-1.72,0.293,4.58,0.739,1
-1.92,0.248,5.4,0.588,1
-0.981,0.331,4.75,-0.0116,1
-1.49,0.465,4.6,0.546,1
-1.14,0.279,5.07,2.11,1
-1.32,0.295,6.92,0.725,1
-1.08,0.124,4.66,1.22,1
-1.19,0.303,5.38,1.18,1
-1.08,0.529,6.1,1.73,1
-1.71,0.398,6,1.16,1
-0.569,0.289,5.09,-0.0529,1
-1.17,0.154,5.29,0.677,1
-1.68,0.415,5.91,0.821,1
-1.14,0.358,6.14,0.438,1
-1.81,0.156,6.57,0.302,1
-1.71,0.203,5.9,0.81,1
-1.54,0.489,5.04,1.76,1
-1.73,0.312,7.26,-0.0314,1
-1.49,0.27,5.65,1.04,1
-0.716,0.342,3.95,1.12,1
-1.49,0.27,5.65,1.04,1
-1.45,0.219,4.53,1.07,1
-0.981,0.331,4.75,-0.0116,1
-1.52,0.481,5.59,0.11,1
-2.06,0.423,4.93,1.36,1
-1.03,0.444,5.96,0.985,1
-1.69,0.171,5.78,0.622,1
-0.738,0.375,3.53,0.667,1
-1.6,0.509,4.76,0.709,1
-1.46,0.167,5.59,0.697,1
-1.21,0.169,5.72,1.74,1
-0.507,0.307,4.86,-0.0699,1
-2.28,0.275,4.67,0.96,1
-1.86,0.296,5.15,0.866,1
-1.43,0.137,4.33,-0.0761,1
-1.08,0.171,4.59,0.798,1
-1.46,0.191,5.91,1.6,1
-1.48,0.342,7.02,1.54,1
-1.71,0.26,5.08,0.816,1
-1.77,0.181,4.22,1.12,1
-1.85,0.373,4.89,-0.137,1
-1.07,0.482,4.35,1.82,1
-0.647,0.353,5.66,0.803,1
-1.06,0.438,7.26,2.53,1
-1.58,0.456,4.99,0.3,1
-1.68,0.445,5.35,1.46,1
-1.44,0.222,4.06,-0.219,1
-1.6,0.204,4.95,0.665,1
-1.66,0.0748,6.7,0.71,1
-2.07,0.444,4.49,1.52,1
-0.553,0.284,3.14,1.39,1
-1.31,0.35,7.26,1.26,1
-1.4,0.389,5.48,1.12,1
-1.81,0.286,4.43,1.29,1
-1.52,0.417,3.36,1.91,1
-1.36,0.343,5.45,1.38,1
-1.19,0.235,5.12,0.119,1
-1.26,0.197,3.07,0.437,1
-0.539,0.38,5.33,-0.23,1
-1.41,0.271,4.46,1.53,1
-1.87,0.371,5.81,2.06,1
-1.44,0.338,3.25,1.17,1
-1.74,0.369,5.09,0.557,1
-2.83,0.335,3.89,1.36,1
-0.965,0.314,3.57,1.56,1
-1.4,0.208,3.4,0.363,1
-1.56,0.378,3.92,1.15,1
-1.03,0.302,4.46,1.16,1
-0.998,0.417,5.86,1.92,1
-1.95,0.221,5.07,1.76,1
-1.7,0.445,5.14,1.19,1
-1.21,0.118,5.44,0.787,1
-1.4,0.238,7.86,0.682,1
-1.77,0.181,4.22,1.12,1
-2.25,0.385,5.17,0.652,1
-0.754,0.287,4.14,0.45,1
-1.24,0.129,6.72,0.587,1
-1.89,0.307,6.04,1.16,1
-1.63,0.152,3.81,1.24,1
-1.68,0.344,5.09,1.45,1
-1.41,0.195,4.02,1.26,1
-1.64,0.271,4.05,0.706,1
-2.5,0.326,3.49,0.523,1
-1.48,0.23,6.21,0.993,1
-1.49,0.323,5.7,1.28,1
-2.39,0.362,6.94,1.62,1
-2.02,0.355,5.53,1.26,1
-1.98,0.304,4.36,1.59,1
-1.26,0.258,5.57,0.672,1
-1.28,0.437,5.95,-0.335,1
-1.37,0.187,5.01,1.35,1
-1.07,0.474,3.88,1.16,1
-1.53,0.195,3.08,1.64,1
-0.858,0.33,4.93,1.21,1
-1.77,0.264,4.66,1.48,1
-2.51,0.234,4.98,1.52,1
-1.59,0.304,5.17,0.719,1
-2.31,0.196,3.77,1.71,1
-1.59,0.35,4.13,1.26,1
-1.22,0.325,5.66,0.414,1
-1.58,0.392,5.25,1.3,1
-1.93,0.412,6.15,0.612,1
-1.28,0.287,5.86,1.47,1
-1.48,0.348,3.94,1.6,1
-1.4,0.413,5.87,1.02,1
-1.13,0.383,3.78,-0.0496,1
-1.08,0.124,4.66,1.22,1
-0.875,0.13,4.51,1.45,1
-2.82,0.471,0,0,2
-2.62,0.476,0,0,2
-3.5,0.761,0,0,2
-2.54,0.391,0,0,2
-0.813,0.233,0,0,2
-3.01,0.512,0,0,2
-2.73,-0.00759,0,0,2
-2.32,0.605,0,0,2
-3.66,0.286,0,0,2
-2.3,0.223,0,0,2
-2.5,0.616,0,0,2
-3.48,0.482,0,0,2
-1.85,0.347,0,0,2
-2.35,0.49,0,0,2
-2.12,0.32,0,0,2
-1.91,0.476,0,0,2
-2.17,0.352,0,0,2
-2.52,0.452,0,0,2
-1.41,0.492,0,0,2
-1.96,0.421,0,0,2
-2.85,0.335,0,0,2
-2.31,0.214,0,0,2
-2.67,0.147,0,0,2
-2.61,0.466,0,0,2
-2.14,0.433,0,0,2
-3.03,0.336,0,0,2
-2.43,0.438,0,0,2
-2.7,0.386,0,0,2
-2.12,0.683,0,0,2
-2.67,0.422,0,0,2
-2.81,0.193,0,0,2
-2.14,0.324,0,0,2
-2.66,0.124,0,0,2
-1.88,0.144,0,0,2
-2.14,0.433,0,0,2
-2.11,0.327,0,0,2
-1.92,0.298,0,0,2
-2.07,0.357,0,0,2
-2.31,0.132,0,0,2
-1.89,0.485,0,0,2
-2.49,0.333,0,0,2
-2.42,0.419,0,0,2
-1.35,0.249,0,0,2
-2.14,0.436,0,0,2
-2.51,0.318,0,0,2
-2.95,0.296,0,0,2
-3.27,0.454,0,0,2
-1.84,0.227,0,0,2
-2.15,0.462,0,0,2
-2.61,0.572,0,0,2
-2.18,0.438,0,0,2
-3.19,0.251,0,0,2
-1.9,0.227,0,0,2
-3.05,0.318,0,0,2
-2.83,0.32,0,0,2
-2.49,0.45,0,0,2
-1.81,0.442,0,0,2
-3,0.0393,0,0,2
-2.63,0.414,0,0,2
-3.05,0.327,0,0,2
-1.57,0.543,0,0,2
-2.9,0.649,0,0,2
-2.7,0.2,0,0,2
-1.46,0.547,0,0,2
-1.92,0.116,0,0,2
-3.46,0.534,0,0,2
-3.08,0.334,0,0,2
-2.62,0.476,0,0,2
-3.36,0.565,0,0,2
-3.9,0.358,0,0,2
-2.23,0.52,0,0,2
-3.18,0.301,0,0,2
-2.99,0.382,0,0,2
-2.6,0.366,0,0,2
-1.65,0.476,0,0,2
-2.67,0.422,0,0,2
-4.11,0.575,0,0,2
-2.22,0.561,0,0,2
-0.847,0.184,0,0,2
-1.13,0.173,0,0,2
-3.59,0.137,0,0,2
-2.77,0.132,0,0,2
-1.51,0.246,0,0,2
-3.26,0.333,0,0,2
-2.99,0.844,0,0,2
-3.25,0.54,0,0,2
-2.71,0.318,0,0,2
-2.41,0.398,0,0,2
-3.75,0.367,0,0,2
-2.17,0.391,0,0,2
-3.11,0.507,0,0,2
-1.04,0.123,0,0,2
-2.58,0.284,0,0,2
-2.69,0.453,0,0,2
-3.08,0.294,0,0,2
-1.17,0.244,0,0,2
-2.73,0.364,0,0,2
-3.19,0.496,0,0,2
-2.15,0.435,0,0,2
-1.66,0.656,0,0,2
-2.98,0.249,0,0,2
-1.99,0.436,0,0,2
-1.94,0.308,0,0,2
-2.26,0.515,0,0,2
-2.08,0.178,0,0,2
-1.78,0.479,0,0,2
-2.58,0.623,0,0,2
-3.09,0.342,0,0,2
-2.64,0.363,0,0,2
-2.91,0.481,0,0,2
-2.05,0.36,0,0,2
-2.68,0.363,0,0,2
-3.17,0.277,0,0,2
-2.54,0.391,0,0,2
-3.26,0.293,0,0,2
-3.84,0.125,0,0,2
-2.08,0.417,0,0,2
-3.65,0.29,0,0,2
-2.75,0.285,0,0,2
-3.24,0.557,0,0,2
-2.19,0.361,0,0,2
-2.34,0.315,0,0,2
-3.03,0.29,0,0,2
-2.61,0.021,0,0,2
-2.22,0.561,0,0,2
-2.19,0.388,0,0,2
-2.36,0.455,0,0,2
-2.08,0.524,0,0,2
-2.16,0.271,0,0,2
-2.81,0.434,0,0,2
-1.78,0.176,0,0,2
-2.13,0.504,0,0,2
-2.97,0.32,0,0,2
-3.17,0.335,0,0,2
-3.01,0.398,0,0,2
-4.11,0.575,0,0,2
-2.38,0.309,0,0,2
-1.17,0.244,0,0,2
-2.33,0.451,0,0,2
-2.65,0.634,0,0,2
-3.67,0.12,0,0,2
-0.844,0.519,0,0,2
-2.12,0.59,0,0,2
-2.48,0.376,0,0,2
-2.28,0.612,0,0,2
-2.19,0.5,0,0,2
-2.01,0.489,0,0,2
-2.44,0.576,0,0,2
-2.65,0.428,0,0,2
-2.28,0.599,0,0,2
-2.16,0.409,0,0,2
-2.09,0.54,0,0,2
-2.71,0.34,0,0,2
-2.51,0.38,0,0,2
-1.83,0.349,0,0,2
-2.94,0.336,0,0,2
-2.35,0.627,0,0,2
-2.66,0.405,0,0,2
-2.42,0.116,0,0,2
-2.64,0.287,0,0,2
-4.03,0.533,0,0,2
-2.61,0.317,0,0,2
-2.14,0.501,0,0,2
-2.81,0.266,0,0,2
-3.97,0.344,0,0,2
-2.31,0.421,0,0,2
-2.45,0.54,0,0,2
-2.4,0.7,0,0,2
-2.13,0.504,0,0,2
-2.07,0.492,0,0,2
-3.4,0.623,0,0,2
-2.31,0.203,0,0,2
-1.25,0.272,0,0,2
-3.07,0.511,0,0,2
-2.72,0.435,0,0,2
-1.8,0.3,0,0,2
-2.7,0.415,0,0,2
-2.69,0.306,0,0,2
-2.76,0.337,0,0,2
-2.97,0.402,0,0,2
-2.31,0.531,0,0,2
-3.26,0.64,0,0,2
-2.99,0.32,0,0,2
-1.9,0.339,0,0,2
-2.75,0.441,0,0,2
-1.72,0.51,0,0,2
-3.54,0.499,0,0,2
-2.86,0.245,0,0,2
-2.04,0.649,0,0,2
-1.82,0.298,0,0,2
-2.33,0.358,0,0,2
-2.58,0.168,0,0,2
-2.17,0.348,0,0,2
-2.13,0.303,0,0,2
-2.79,0.378,0,0,2
-1.99,0.622,0,0,2
-2.83,0.368,0,0,2
-2.18,0.664,0,0,2
-3.24,0.342,0,0,2
-3.09,0.431,0,0,2
-2.88,0.596,0,0,2
-3.05,0.46,0,0,2
-3.2,0.308,0,0,2
-3.13,0.374,0,0,2
-2.96,0.418,0,0,2
-2.11,0.312,0,0,2
-2.9,0.521,0,0,2
-3.19,0.572,0,0,2
-2.7,0.434,0,0,2
-1.65,0.429,0,0,2
-3.42,0.33,0,0,2
-2.35,0.571,0,0,2
-3.43,0.32,0,0,2
-2.14,0.566,0,0,2
-2.14,0.324,0,0,2
-1.7,0.565,0,0,2
-3.13,0.145,0,0,2
-3.04,0.435,0,0,2
-2.02,0.296,0,0,2
-2.76,0.405,0,0,2
-2.12,0.0976,0,0,2
-3.34,0.462,0,0,2
-1.12,0.65,0,0,2
-1.79,0.38,0,0,2
-2.84,0.56,0,0,2
-2.96,0.231,0,0,2
-1.94,0.308,0,0,2
-2.19,0.377,0,0,2
-3.15,0.614,0,0,2
-2.73,0.795,0,0,2
-2.78,0.192,0,0,2
-3.43,0.496,0,0,2
-2.54,0.302,0,0,2
-2.25,0.39,0,0,2
-1.73,0.255,0,0,2
-1.47,0.486,0,0,2
-3.01,0.586,0,0,2
-2.35,0.0496,0,0,2
-3.25,0.635,0,0,2
-1.68,0.619,0,0,2
-2.86,0.574,0,0,2
-1.8,0.3,0,0,2
-2.53,0.508,0,0,2
-2.64,0.287,0,0,2
-1.96,0.421,0,0,2
-2.2,0.576,0,0,2
-1.96,0.264,0,0,2
-2.46,0.464,0,0,2
-2.92,0.363,0,0,2
-1.9,0.4,0,0,2
-3.75,0.363,0,0,2
-2.38,0.311,0,0,2
-3.59,0.137,0,0,2
-1.94,0.47,0,0,2
-2.03,0.683,0,0,2
-2.45,0.634,0,0,2
-2.76,0.276,0,0,2
-2.17,0.603,0,0,2
-3.01,0.572,0,0,2
-3.41,0.265,0,0,2
-1.51,0.521,0,0,2
-1.98,0.725,0,0,2
-1.92,0.489,0,0,2
-2.73,0.438,0,0,2
-2.42,0.403,0,0,2
-2.43,0.546,0,0,2
-2.6,0.166,0,0,2
-2.44,0.569,0,0,2
-2.5,0.473,0,0,2
-1.68,0.508,0,0,2
-2.76,0.278,0,0,2
-2.22,0.561,0,0,2
-3.04,0.324,0,0,2
-3.36,0.587,0,0,2
-3.6,0.194,0,0,2
-3.33,0.168,0,0,2
-2.2,0.276,0,0,2
-3.12,0.713,0,0,2
-3.08,0.294,0,0,2
-3.43,0.252,0,0,2
-3.25,0.75,0,0,2
-2.61,0.523,0,0,2
-2.68,0.363,0,0,2
-2.8,0.714,0,0,2
-1.92,0.116,0,0,2
-1.65,0.485,0,0,2
-2.34,0.549,0,0,2
-2.54,0.238,0,0,2
-1.77,0.607,0,0,2
-1.37,0.495,0,0,2
-2.92,0.363,0,0,2
-3.27,0.487,0,0,2
-3.36,0.357,0,0,2
-2.36,0.455,0,0,2
-2.57,0.372,0,0,2
-2.37,0.551,0,0,2
-1.96,0.519,0,0,2
-3.33,0.168,0,0,2
-2.96,0.231,0,0,2
-2.05,0.302,0,0,2
-2.91,0.439,0,0,2
-1.53,0.339,0,0,2
-2.65,0.634,0,0,2
-2.13,0.504,0,0,2
-3.53,0.501,0,0,2
-2.36,0.613,0,0,2
-2.51,0.45,0,0,2
-2.2,0.306,0,0,2
-2.5,0.564,0,0,2
-2.6,0.366,0,0,2
-3.66,0.709,0,0,2
-3.48,0.438,0,0,2
-2.4,0.312,0,0,2
-2.99,0.844,0,0,2
-3.36,0.357,0,0,2
-2.56,0.333,0,0,2
-2.81,0.266,0,0,2
-2.69,0.422,0,0,2
-3.03,0.336,0,0,2
-2.94,0.336,0,0,2
-2.48,0.473,0,0,2
-2.8,0.367,0,0,2
-2.07,0.359,0,0,2
-2.83,0.368,0,0,2
-3.13,0.314,0,0,2
-2.53,0.663,0,0,2
-3.67,0.435,0,0,2
-2.34,0.518,0,0,2
-2.6,0.434,0,0,2
-2.29,0.498,0,0,2
-3.21,0.398,0,0,2
-2.08,0.417,0,0,2
-3.24,0.342,0,0,2
-1.87,0.204,0,0,2
-2.41,0.511,0,0,2
-2.97,0.374,0,0,2
-2.93,0.532,0,0,2
-2.09,0.51,0,0,2
-1.68,0.288,0,0,2
-1.71,0.311,0,0,2
-2.35,0.405,0,0,2
-2.86,0.38,0,0,2
-2.99,0.41,0,0,2
-2.64,0.15,0,0,2
-3.29,0.327,0,0,2
-2.22,0.435,0,0,2
-2.85,0.226,0,0,2
-2.6,0.166,0,0,2
-2.06,0.616,0,0,2
-3.16,0.425,0,0,2
-1.19,0.22,0,0,2
-2.54,0.46,0,0,2
-2.49,0.457,0,0,2
-2,0.356,0,0,2
-2.75,0.567,0,0,2
-2.34,0.286,0,0,2
-1.99,0.476,0,0,2
-3.75,0.627,0,0,2
-2.42,0.511,0,0,2
-2.32,0.612,0,0,2
-2.05,0.36,0,0,2
-1.69,0.401,0,0,2
-2.54,0.506,0,0,2
-2.93,0.619,0,0,2
-3.36,0.552,0,0,2
-2.61,0.021,0,0,2
-1.96,0.421,0,0,2
-2.11,0.327,0,0,2
-2.89,0.34,0,0,2
-2.5,0.237,0,0,2
-3.11,0.381,0,0,2
-2.42,-0.0554,0,0,2
-2.29,0.513,0,0,2
-1.68,0.619,0,0,2
-2.49,0.385,0,0,2
-1.92,0.685,0,0,2
-2.11,0.327,0,0,2
-2.71,0.231,0,0,2
-1.8,0.3,0,0,2
-1.87,0.26,0,0,2
-2.74,0.25,0,0,2
-2.07,0.336,0,0,2
-3.19,0.248,0,0,2
-1.65,0.429,0,0,2
-3.37,0.423,0,0,2
-2.98,0.235,0,0,2
-3.54,0.519,0,0,2
-1.04,0.123,0,0,2
-3.44,0.308,0,0,2
-3.74,0.587,0,0,2
-2.9,0.725,0,0,2
-2.63,0.414,0,0,2
-2.31,0.127,0,0,2
-2.41,0.522,0,0,2
-2.32,0.605,0,0,2
-1.69,0.184,0,0,2
-2.87,0.489,0,0,2
-2.99,0.362,0,0,2
-2.48,0.386,0,0,2
-3.36,0.357,0,0,2
-2.14,0.566,0,0,2
-1.67,0.6,0,0,2
-3.47,0.499,0,0,2
-3.25,0.342,0,0,2
-3.54,0.519,0,0,2
-2.76,0.264,0,0,2
-4.28,0.456,0,0,2
-3.25,0.282,0,0,2
-1.74,0.243,0,0,2
-2.18,0.277,0,0,2
-1.56,0.585,0,0,2
-2.2,0.422,0,0,2
-2.26,0.608,0,0,2
-1.57,0.368,0,0,2
-1.84,0.557,0,0,2
-3.52,0.284,0,0,2
-1.74,0.316,0,0,2
-2.42,0.485,0,0,2
-3.23,0.476,0,0,2
-2.95,0.0291,0,0,2
-2.3,0.367,0,0,2
-1.51,0.246,0,0,2
-2.64,0.343,0,0,2
-2.03,0.488,0,0,2
-2.32,0.547,0,0,2
-3,0.431,0,0,2
-2.54,0.536,0,0,2
-2.97,0.272,0,0,2
-2.51,0.511,0,0,2
-2.82,0.567,0,0,2
-2.26,0.334,0,0,2
-2.5,0.271,0,0,2
-1.69,0.303,0,0,2
-3.39,0.226,0,0,2
-3.66,0.192,0,0,2
-3.59,0.623,0,0,2
-2.66,0.233,0,0,2
-3.59,0.137,0,0,2
-2.79,0.214,0,0,2
-2.7,0.209,0,0,2
-2.37,0.289,0,0,2
-3.18,0.0621,0,0,2
-0.872,0.398,0,0,2
-2.98,0.377,0,0,2
-2.18,0.338,0,0,2
-3.08,0.522,0,0,2
-2.23,0.337,0,0,2
-2.6,0.229,0,0,2
-2.39,0.443,0,0,2
-2.47,0.41,0,0,2
-2.61,0.572,0,0,2
-3.14,0.557,0,0,2
-1.44,0.14,0,0,2
-2.98,0.235,0,0,2
-2.97,0.634,0,0,2
-2.86,0.208,0,0,2
-3,0.431,0,0,2
-2.28,0.446,0,0,2
-1.57,0.228,0,0,2
-1.66,0.363,0,0,2
-2.12,0.259,0,0,2
-1.68,0.335,0,0,2
-2.91,0.4,0,0,2
-3.02,0.323,0,0,2
-2.1,0.319,0,0,2
-1.02,0.594,0,0,2
-2.95,0.541,0,0,2
-2.05,0.448,0,0,2
-2.08,0.175,0,0,2
-2,0.356,0,0,2
-3.33,0.554,0,0,2
-2.58,0.619,0,0,2
-2.22,0.465,0,0,2
-2.64,0.427,0,0,2
-2.85,0.312,0,0,2
-3.09,0.21,0,0,2
-3.54,0.523,0,0,2
-2.7,0.434,0,0,2
-3.19,0.266,0,0,2
-3.33,0.421,0,0,2
-3.24,0.487,0,0,2
-2.2,0.564,0,0,2
-2.54,0.391,0,0,2
-2.5,0.271,0,0,2
-2.07,0.406,0,0,2
-2.28,0.448,0,0,2
-3.39,0.435,0,0,2
-2.31,0.657,0,0,2
-2.39,0.439,0,0,2
-2.89,0.205,0,0,2
-1.75,0.501,0,0,2
-1.97,0.5,0,0,2
-2.83,0.32,0,0,2
-2.4,0.618,0,0,2
-3.67,0.425,0,0,2
-1.38,0.631,0,0,2
-2.2,0.35,0,0,2
-2.82,0.533,0,0,2
-2.75,0.324,0,0,2
-2.03,0.458,0,0,2
-2.48,0.376,0,0,2
-2.82,0.567,0,0,2
-2.64,0.173,0,0,2
-2.42,0.511,0,0,2
-1.44,0.51,0,0,2
-3.1,0.46,0,0,2
-2.11,0.328,0,0,2
-3,0.49,0,0,2
-1.93,0.258,0,0,2
-3.48,0.35,0,0,2
-2,0.421,0,0,2
-2.85,0.428,0,0,2
-2.53,0.663,0,0,2
-2.23,0.62,0,0,2
-1.9,0.227,0,0,2
-2.34,0.332,0,0,2
-2.33,0.358,0,0,2
-2.92,0.254,0,0,2
-2.84,0.292,0,0,2
-2.72,0.378,0,0,2
-1.89,0.706,0,0,2
-2.35,0.283,0,0,2
-2.6,0.366,0,0,2
-3.05,0.327,0,0,2
-2.86,0.245,0,0,2
-1.74,0.316,0,0,2
-1.84,0.368,0,0,2
-3,0.49,0,0,2
-2.08,0.351,0,0,2
-2.26,0.323,0,0,2
-2.38,0.455,0,0,2
-2.19,0.172,0,0,2
-2.09,0.691,0,0,2
-2.5,0.0789,0,0,2
-2.58,0.284,0,0,2
-2.07,0.336,0,0,2
-3,0.363,0,0,2
-1.97,0.337,0,0,2
-2.76,0.455,0,0,2
-2.83,0.57,0,0,2
-2.21,0.29,0,0,2
-1.81,0.43,0,0,2
-2.15,0.462,0,0,2
-2.28,0.612,0,0,2
-1.62,0.551,0,0,2
-2.46,0.225,0,0,2
-1.72,0.432,0,0,2
-2.81,0.266,0,0,2
-2.14,0.424,0,0,2
-1.93,0.258,0,0,2
-2.59,0.648,0,0,2
-2.72,0.463,0,0,2
-3.45,0.605,0,0,2
-2.73,0.238,0,0,2
-2.41,-0.112,0,0,2
-2.96,0.328,0,0,2
-3.23,0.462,0,0,2
-1.93,0.641,0,0,2
-2.61,0.466,0,0,2
-3.97,0.344,0,0,2
-3.6,0.194,0,0,2
-1.93,0.258,0,0,2
-1.49,0.583,0,0,2
-2.59,-0.0358,0,0,2
-2.03,0.458,0,0,2
-2.83,0.57,0,0,2
-2.99,0.238,0,0,2
-3.09,0.385,0,0,2
-1.43,0.46,0,0,2
-2.35,0.08,0,0,2
-2.33,0.466,0,0,2
-2.53,0.543,0,0,2
-2.33,0.325,0,0,2
-3.74,0.587,0,0,2
-1.87,0.26,0,0,2
-2.41,0.509,0,0,2
-1.68,0.287,0,0,2
-2.99,0.41,0,0,2
-2.46,0.539,0,0,2
-2.9,0.235,0,0,2
-2.18,0.368,0,0,2
-2.32,0.547,0,0,2
-3.4,0.623,0,0,2
-3.38,0.471,0,0,2
-2.22,0.445,0,0,2
-3.07,0.356,0,0,2
-2.55,0.332,0,0,2
-3.54,0.37,0,0,2
-3.01,0.0644,0,0,2
-2.09,0.449,0,0,2
-1.68,0.242,0,0,2
-3.9,0.568,0,0,2
-2.16,0.479,0,0,2
-3.34,0.431,0,0,2
-2.87,0.457,0,0,2
-2.57,0.269,0,0,2
-1.93,0.41,0,0,2
